Date,Region,Product,Sales,Profit,Quantity,Rating
15-10-2024,South,Product D,819,439,10,4.8
24-08-2024,East,Product C,-9,232,16,3.5
05-05-2024,North,Product D,522,42,14,2.2
21-11-2024,North,Product B,862,-3,18,1.3
25-03-2024,West,Product B,351,371,16,1.9
24-08-2024,West,Product D,324,-46,8,4.4
02-09-2024,East,Product A,265,393,16,1.4
22-09-2024,West,Product B,613,280,12,4.3
05-09-2024,East,Product D,417,99,16,4.7
18-10-2024,North,Product D,-7,383,16,1.5
23-07-2024,South,Product D,542,65,12,4.2
15-08-2024,South,Product D,813,14,11,4.8
27-08-2024,West,Product D,552,299,17,2.3
13-03-2024,North,Product D,251,229,10,1.9
07-06-2024,South,Product A,788,-40,7,4.2
30-07-2024,North,Product B,354,394,11,1.6
15-05-2024,West,Product A,354,33,14,1.5
09-10-2024,West,Product C,33,287,12,3.4
12-06-2024,North,Product C,969,228,10,2
16-05-2024,South,Product D,324,305,17,3.3
19-06-2024,West,Product B,132,406,7,3.9
31-05-2024,South,Product D,886,138,10,1.9
13-06-2024,West,Product C,696,176,1,1.2
23-10-2024,West,Product D,428,314,5,2.8
13-04-2024,North,Product B,259,272,14,2.8
09-08-2024,North,Product A,217,109,15,1.2
08-10-2024,North,Product B,622,112,15,2.2
08-05-2024,West,Product A,322,-33,13,3.4
07-08-2024,North,Product A,521,110,6,4.7
21-06-2024,West,Product D,931,425,9,2.3
13-12-2024,East,Product C,-44,429,18,1.3
05-04-2024,West,Product A,537,346,16,5
21-02-2024,East,Product A,950,22,8,2.7
03-04-2024,North,Product B,473,401,10,3.2
04-03-2024,North,Product A,-68,317,15,2.5
21-01-2024,South,Product B,70,360,2,3.2
15-04-2024,North,Product A,931,336,3,3.3
01-12-2024,North,Product A,99,475,8,3.6
18-07-2024,South,Product C,176,16,12,2.8
27-11-2024,South,Product C,103,429,12,2.1
17-12-2024,North,Product B,-60,318,15,3.3
07-10-2024,South,Product A,559,-24,15,1
08-10-2024,East,Product A,959,284,6,2.1
09-04-2024,East,Product A,783,99,5,2.8
02-12-2024,West,Product C,838,-3,9,2.1
27-01-2024,East,Product D,-62,303,8,2.8
01-09-2024,East,Product A,903,-27,18,1.8
03-03-2024,East,Product A,938,264,9,2.5
07-12-2024,East,Product A,589,105,18,2.2
07-02-2024,East,Product D,549,-50,19,2.7
28-10-2024,South,Product D,2,6,7,2.9
06-05-2024,West,Product B,205,460,16,1.8
11-03-2024,South,Product C,517,252,12,1.2
13-05-2024,West,Product A,487,480,3,2.7
09-09-2024,West,Product A,-66,-46,3,3.1
13-01-2024,West,Product D,161,496,6,4.7
22-06-2024,South,Product A,-42,397,6,4.5
30-03-2024,South,Product D,346,394,3,3.2
15-10-2024,South,Product C,544,32,6,4.9
25-07-2024,East,Product D,45,86,8,1.6
02-03-2024,North,Product B,477,130,10,1.1
14-11-2024,West,Product A,973,385,15,4.3
07-11-2024,North,Product A,90,205,11,1.7
08-02-2024,West,Product D,862,220,11,2.1
29-02-2024,South,Product B,742,85,18,3.1
14-04-2024,West,Product A,49,161,12,5
26-08-2024,North,Product B,669,375,7,4.4
06-05-2024,North,Product C,272,297,10,4.1
23-03-2024,West,Product B,684,342,3,4.4
07-08-2024,West,Product D,923,393,17,3
14-04-2024,East,Product A,-2,320,14,2.1
14-03-2024,East,Product D,159,241,19,3
14-05-2024,North,Product B,93,240,6,1.7
02-03-2024,East,Product C,19,-5,5,2
01-01-2024,East,Product D,488,275,6,2.2
19-03-2024,North,Product B,-64,166,9,2.7
05-03-2024,West,Product C,766,133,6,1.2
01-07-2024,East,Product D,243,47,6,1.3
06-03-2024,South,Product C,325,374,3,4
18-11-2024,South,Product D,362,497,2,3.5
21-12-2024,West,Product A,494,304,12,1
26-07-2024,North,Product A,188,10,13,2.3
23-02-2024,North,Product C,135,158,10,4.1
08-08-2024,South,Product B,80,185,12,1.6
23-08-2024,East,Product A,450,-17,19,3.9
09-04-2024,North,Product C,448,354,11,4
12-04-2024,East,Product B,798,96,5,4.9
30-06-2024,East,Product C,665,364,10,2
17-04-2024,West,Product D,-39,-32,18,4.8
12-01-2024,North,Product D,374,-14,9,3.7
08-12-2024,South,Product B,476,73,6,2.1
26-03-2024,South,Product B,105,4,16,2.3
14-10-2024,South,Product C,-46,260,8,4.5
22-11-2024,West,Product A,220,405,6,2.4
01-08-2024,West,Product A,426,9,17,3.6
13-02-2024,South,Product D,661,401,19,1.7
17-11-2024,West,Product D,260,428,5,2.2
18-03-2024,South,Product D,892,136,9,1.4
24-02-2024,South,Product D,857,-39,4,2.8
28-09-2024,East,Product C,187,106,1,3.2
09-12-2024,South,Product D,190,198,17,3.7
11-03-2024,North,Product D,631,276,10,2.7
08-03-2024,West,Product A,57,475,16,2.4
28-06-2024,North,Product A,710,114,9,4.7
22-06-2024,South,Product C,688,140,3,3.1
17-06-2024,South,Product D,-73,363,6,4.7
17-09-2024,North,Product D,586,283,4,1.9
04-05-2024,North,Product A,14,14,4,3.4
10-05-2024,West,Product B,382,54,18,4.9
21-08-2024,North,Product A,818,113,16,2.4
02-06-2024,South,Product B,998,169,16,4.1
25-11-2024,West,Product C,417,434,10,1.2
04-05-2024,West,Product B,139,13,15,4.6
19-12-2024,North,Product B,565,300,6,4.5
09-04-2024,South,Product C,750,4,15,4.6
22-02-2024,West,Product C,448,373,18,1.3
27-11-2024,South,Product A,496,496,3,2.1
07-05-2024,South,Product D,662,143,10,1.5
14-01-2024,South,Product A,180,419,19,4.2
05-01-2024,North,Product B,721,-28,2,4.2
06-09-2024,East,Product A,614,309,19,1.2
27-01-2024,West,Product C,716,268,12,3.2
04-05-2024,West,Product C,-56,21,13,2.4
29-01-2024,West,Product D,182,237,6,3.3
03-01-2024,East,Product A,748,84,15,1.9
15-08-2024,West,Product C,969,320,8,3.3
16-05-2024,East,Product B,909,210,8,3.1
13-09-2024,North,Product A,-48,-32,16,3.3
27-08-2024,North,Product D,842,271,8,4.8
05-10-2024,South,Product D,304,453,7,2.5
18-11-2024,West,Product D,-97,85,12,2.8
08-06-2024,West,Product A,835,359,15,2.5
06-01-2024,West,Product A,499,114,5,3.3
31-10-2024,East,Product A,791,-36,13,4.5
22-05-2024,North,Product D,442,461,12,4.9
29-06-2024,South,Product A,48,246,7,4
30-01-2024,South,Product A,-65,487,18,2
09-09-2024,South,Product A,70,252,6,4.8
09-02-2024,West,Product A,936,166,1,3
05-07-2024,West,Product C,434,96,6,2.3
14-11-2024,South,Product C,-59,286,14,2.8
30-10-2024,South,Product A,-48,93,13,2.8
14-08-2024,South,Product D,-22,114,10,1.9
07-08-2024,North,Product D,507,61,10,1.7
19-11-2024,West,Product A,439,429,17,4.6
12-02-2024,South,Product D,766,292,6,1.6
23-05-2024,West,Product B,924,484,1,2.3
04-10-2024,North,Product D,207,50,6,2.4
14-11-2024,North,Product C,476,136,12,2.1
22-06-2024,East,Product D,675,111,3,4.1
03-09-2024,East,Product C,897,170,9,3.3
21-06-2024,West,Product C,444,247,6,2.2
10-02-2024,West,Product C,984,285,19,2.3
19-02-2024,West,Product B,113,416,5,4.3
18-11-2024,South,Product C,370,-42,16,3.3
28-06-2024,West,Product D,32,251,18,1.9
07-12-2024,West,Product A,-5,498,10,3
07-06-2024,South,Product D,776,302,2,3.7
06-02-2024,East,Product C,854,461,3,4
27-01-2024,South,Product B,186,184,19,4.7
12-09-2024,North,Product C,268,165,12,1.7
04-10-2024,North,Product B,156,365,11,2.9
05-09-2024,West,Product C,633,344,18,1.5
29-06-2024,West,Product C,38,124,13,4.2
17-01-2024,West,Product B,518,189,13,4.9
04-05-2024,South,Product D,843,417,9,4.7
07-11-2024,East,Product A,458,137,3,1.7
30-07-2024,South,Product D,854,377,4,4.7
24-08-2024,West,Product A,273,366,15,2.9
25-10-2024,East,Product D,-21,269,13,4.2
18-07-2024,North,Product B,-69,289,8,4.6
29-06-2024,East,Product B,214,443,5,2.9
09-05-2024,East,Product A,649,457,2,2.7
30-04-2024,South,Product C,581,472,13,1.9
05-07-2024,East,Product B,220,79,9,3.4
14-08-2024,East,Product C,632,428,11,4.8
10-06-2024,North,Product A,965,264,17,4.5
21-04-2024,East,Product B,247,163,12,2.1
13-05-2024,South,Product C,818,220,5,1.3
04-07-2024,North,Product D,577,299,13,3.5
23-06-2024,East,Product A,432,59,7,2.4
17-09-2024,West,Product B,360,146,10,2
12-11-2024,East,Product B,-39,43,12,3.4
07-11-2024,North,Product A,323,254,11,3.2
23-12-2024,East,Product A,80,311,5,4.7
25-09-2024,North,Product B,359,151,12,1.2
08-10-2024,North,Product A,147,419,3,2.7
11-08-2024,South,Product D,534,162,13,1.7
08-09-2024,East,Product B,723,23,16,1.8
04-03-2024,West,Product A,766,233,4,2.4
13-11-2024,North,Product A,-54,237,9,1.9
03-05-2024,North,Product B,647,302,1,1.1
10-03-2024,South,Product C,600,246,3,2.4
25-08-2024,South,Product B,149,350,11,4.1
15-03-2024,South,Product D,292,-15,19,4.4
10-01-2024,North,Product A,267,-6,10,1.6
24-09-2024,West,Product D,459,206,8,4
28-03-2024,North,Product A,516,389,6,4.2
19-02-2024,South,Product B,286,56,14,4.7
22-05-2024,South,Product C,266,167,4,1.1
28-02-2024,South,Product D,218,84,8,3.7
13-11-2024,South,Product B,257,352,4,4.2
29-07-2024,North,Product C,244,98,19,1.3
12-03-2024,South,Product B,515,29,4,2.9
31-08-2024,West,Product D,196,37,12,2.7
26-08-2024,West,Product D,778,31,1,2.3
08-07-2024,North,Product D,330,170,14,3.6
19-02-2024,South,Product B,492,124,6,2.3
23-07-2024,East,Product A,862,-39,11,1.6
23-02-2024,East,Product D,-44,114,10,4.3
05-11-2024,North,Product A,501,485,4,3.3
11-08-2024,South,Product C,88,292,14,3.1
04-06-2024,West,Product B,89,123,5,3.6
25-12-2024,South,Product B,18,183,12,1.6
20-02-2024,West,Product A,563,8,19,4.1
28-08-2024,West,Product B,247,-2,18,2.6
25-11-2024,West,Product C,941,284,13,2.9
09-06-2024,West,Product D,578,253,1,4.1
08-05-2024,West,Product B,-64,-15,6,3.1
25-03-2024,West,Product B,298,159,2,2.6
09-03-2024,West,Product C,967,-25,7,1.5
24-02-2024,South,Product B,87,274,10,2.4
25-03-2024,West,Product C,865,318,7,4.1
10-12-2024,South,Product C,970,112,5,1.8
24-11-2024,East,Product B,617,294,14,4.3
20-03-2024,North,Product A,647,357,9,1.4
07-08-2024,East,Product D,277,338,6,2.6
19-04-2024,East,Product B,53,378,4,4.2
09-09-2024,South,Product C,65,224,3,2
12-11-2024,North,Product C,-96,400,18,1.1
12-06-2024,North,Product C,-33,-31,17,3.3
12-04-2024,West,Product C,466,120,4,1.7
22-04-2024,East,Product D,885,308,4,2.9
08-09-2024,East,Product D,549,310,2,1.8
31-05-2024,South,Product C,730,470,4,3.3
01-12-2024,West,Product C,955,428,8,2.8
07-09-2024,North,Product A,979,312,7,3.2
19-12-2024,East,Product C,305,324,9,3.4
28-03-2024,East,Product C,791,460,9,1.4
09-04-2024,East,Product C,299,19,4,3.6
29-04-2024,South,Product A,701,150,11,4.2
29-10-2024,South,Product A,931,416,14,2.8
22-07-2024,North,Product D,476,292,7,2.7
28-05-2024,West,Product B,832,269,1,2.7
19-07-2024,South,Product A,242,425,9,4.2
21-10-2024,North,Product A,770,121,5,1.6
03-01-2024,East,Product D,637,7,19,4.2
08-03-2024,North,Product C,693,57,2,4.6
02-06-2024,North,Product A,522,436,17,1
30-06-2024,East,Product C,186,181,6,2.1
13-01-2024,East,Product D,223,141,6,3.8
07-07-2024,South,Product C,130,15,9,4.7
20-01-2024,East,Product D,953,440,2,2.6
04-12-2024,East,Product B,169,221,14,1.5
09-10-2024,West,Product A,-50,299,3,2.9
10-01-2024,East,Product C,503,481,12,1.9
06-07-2024,West,Product C,-72,346,5,4.2
10-12-2024,East,Product D,523,-42,2,2.6
19-01-2024,South,Product D,426,171,18,1.6
22-05-2024,East,Product C,775,487,3,2.8
12-04-2024,North,Product D,97,446,17,1.6
29-10-2024,North,Product A,221,132,14,4.6
28-08-2024,East,Product B,717,168,4,1.8
31-05-2024,North,Product D,946,386,11,4.4
28-09-2024,South,Product A,183,282,7,2.8
02-12-2024,East,Product D,349,383,14,3
06-07-2024,East,Product D,30,362,9,1.3
28-07-2024,South,Product C,864,61,18,3.3
25-06-2024,East,Product B,231,100,8,3.9
12-07-2024,East,Product D,59,277,6,4.7
25-06-2024,West,Product A,638,497,9,2.3
06-03-2024,South,Product D,915,459,12,3.3
05-11-2024,North,Product B,996,166,10,3.4
02-01-2024,East,Product D,962,232,19,2.3
12-11-2024,East,Product C,184,377,3,3.1
27-09-2024,West,Product B,628,171,5,1.2
29-02-2024,East,Product B,640,401,8,3.8
12-02-2024,West,Product A,490,111,5,3.6
02-04-2024,West,Product C,793,269,9,2
13-08-2024,West,Product A,942,305,8,2.5
12-10-2024,West,Product B,277,357,9,2.8
03-03-2024,North,Product D,537,-42,7,3.4
06-10-2024,South,Product C,940,182,16,3.2
14-01-2024,South,Product B,905,300,19,1.9
28-01-2024,East,Product C,824,492,13,3.6
21-05-2024,South,Product A,791,349,1,4
17-04-2024,West,Product B,-100,281,13,3.1
16-10-2024,West,Product C,9,76,3,1.6
18-03-2024,North,Product C,73,16,13,3.1
03-09-2024,North,Product D,437,235,5,1.9
12-01-2024,East,Product D,24,189,14,2.7
02-07-2024,South,Product B,35,183,18,3
12-11-2024,North,Product D,-36,374,4,1.9
26-12-2024,West,Product C,952,352,19,3.8
22-10-2024,West,Product A,943,455,18,4.9
27-08-2024,North,Product C,939,125,17,1.4
19-09-2024,North,Product C,875,360,12,2.4
30-11-2024,North,Product C,6,1,14,3.7
13-03-2024,South,Product C,217,90,12,3.8
08-03-2024,West,Product D,221,334,11,2.3
13-10-2024,East,Product C,947,460,1,4.6
21-11-2024,South,Product D,363,150,14,2.1
07-08-2024,East,Product C,68,317,19,2.3
16-02-2024,North,Product C,417,379,6,3.8
27-02-2024,North,Product C,-89,400,5,2.6
24-01-2024,West,Product C,57,212,10,1.5
16-10-2024,West,Product A,328,-10,15,4.3
14-11-2024,North,Product A,-25,394,13,1.5
24-01-2024,East,Product D,951,476,12,3.3
04-03-2024,South,Product B,896,192,6,2.3
11-09-2024,North,Product A,310,157,13,1.5
27-05-2024,East,Product C,422,108,2,2
25-04-2024,North,Product D,367,3,19,3.2
07-04-2024,West,Product D,334,484,2,1.9
26-08-2024,East,Product D,842,388,11,3
09-10-2024,South,Product C,157,-48,11,4.8
26-10-2024,West,Product D,733,459,8,4
02-04-2024,North,Product C,631,279,8,5
05-03-2024,North,Product C,-30,156,15,3.7
22-06-2024,South,Product A,65,402,5,4.9
05-11-2024,North,Product B,375,409,7,4.9
22-08-2024,South,Product D,870,493,16,4.7
15-06-2024,South,Product A,316,221,10,3.6
24-08-2024,North,Product C,418,173,19,4.4
07-01-2024,East,Product C,111,227,17,2.1
05-11-2024,South,Product D,868,336,7,2.5
12-02-2024,North,Product C,503,400,9,2.7
02-10-2024,South,Product B,122,277,16,2.5
05-12-2024,West,Product C,195,437,1,4.1
01-06-2024,East,Product B,359,404,18,2.6
12-02-2024,East,Product C,-32,403,9,1.2
31-07-2024,South,Product A,330,281,9,1.5
19-07-2024,East,Product B,-41,263,5,1
03-06-2024,South,Product B,816,380,7,4.3
07-08-2024,West,Product A,931,310,8,1.5
01-06-2024,East,Product C,478,192,10,4.2
05-02-2024,North,Product B,356,307,16,4.7
13-08-2024,East,Product A,512,350,11,4.7
17-11-2024,East,Product C,345,328,1,4.4
30-04-2024,South,Product B,97,17,12,3
09-01-2024,North,Product D,727,441,14,3.1
04-12-2024,North,Product C,-5,141,16,2.4
30-11-2024,East,Product A,544,59,2,4.6
29-06-2024,North,Product B,904,261,18,1.4
21-01-2024,North,Product C,661,-26,9,4.1
28-09-2024,East,Product A,52,259,17,1.8
12-07-2024,North,Product C,110,-17,8,4.8
26-01-2024,East,Product B,684,187,3,2.4
11-10-2024,West,Product C,283,424,8,2.7
07-04-2024,North,Product B,23,168,7,2
06-08-2024,North,Product A,-26,195,1,3.1
22-11-2024,North,Product C,56,484,17,2
29-09-2024,South,Product C,608,202,13,1.6
14-10-2024,West,Product C,480,7,7,3
06-03-2024,East,Product C,371,124,1,1.4
10-11-2024,North,Product C,109,65,14,2.8
20-04-2024,North,Product D,821,83,1,4.6
30-07-2024,East,Product C,129,303,18,2.3
19-06-2024,West,Product A,170,71,11,2
04-12-2024,West,Product C,838,199,19,4.2
31-12-2024,East,Product C,954,314,13,2.4
28-02-2024,East,Product A,554,402,17,1.4
30-01-2024,North,Product C,887,33,9,2.3
23-09-2024,East,Product D,985,246,18,2.3
02-06-2024,South,Product B,867,204,4,2.7
15-12-2024,North,Product B,332,47,2,1
02-01-2024,North,Product B,156,310,2,3.8
17-06-2024,East,Product B,352,369,14,4.9
01-08-2024,East,Product B,14,459,4,1.1
07-09-2024,South,Product C,994,290,9,4.3
31-01-2024,South,Product B,527,180,2,4.2
14-11-2024,North,Product B,962,248,17,4.5
01-07-2024,North,Product A,-26,243,18,1.7
07-07-2024,East,Product A,562,495,17,4.8
31-07-2024,East,Product C,-8,291,9,3
06-05-2024,South,Product A,637,273,16,4.7
18-10-2024,South,Product B,85,305,16,3.1
22-10-2024,West,Product D,-43,251,2,2.6
23-01-2024,West,Product A,571,192,8,3.9
18-01-2024,South,Product D,522,171,3,4.8
19-03-2024,East,Product B,98,313,2,2.6
03-02-2024,South,Product A,496,183,10,1.7
16-04-2024,East,Product D,542,-2,19,3
31-10-2024,East,Product A,771,193,7,3.5
17-07-2024,South,Product C,650,209,9,2
09-07-2024,East,Product B,501,83,14,4.1
19-08-2024,East,Product B,538,371,10,4.2
02-03-2024,East,Product B,675,114,3,3
11-02-2024,South,Product B,980,279,11,4.3
24-01-2024,West,Product D,455,80,4,3.1
11-06-2024,East,Product A,883,457,3,3.7
01-07-2024,East,Product B,31,67,6,4.4
28-11-2024,West,Product D,815,267,13,3.7
04-04-2024,West,Product D,640,452,6,4
23-03-2024,South,Product C,373,132,5,2
02-04-2024,West,Product C,131,154,16,4.5
04-10-2024,East,Product B,568,8,12,4.6
14-04-2024,South,Product C,20,377,5,2.1
25-03-2024,South,Product D,413,142,4,1.7
01-03-2024,West,Product A,51,-17,16,2
26-07-2024,East,Product D,879,301,12,4.6
06-06-2024,East,Product B,748,310,12,4.8
09-03-2024,North,Product D,108,461,6,2.6
18-09-2024,North,Product B,152,102,11,3.2
06-12-2024,East,Product B,159,101,5,3.4
21-08-2024,West,Product A,193,85,14,3.6
18-05-2024,South,Product B,248,169,8,4.9
06-10-2024,South,Product A,54,165,2,2.8
30-11-2024,West,Product C,302,76,8,2.4
18-08-2024,West,Product A,880,481,3,3.1
31-12-2024,North,Product C,701,14,16,1.7
25-12-2024,South,Product A,800,146,9,4.5
20-02-2024,West,Product B,461,-10,10,3.2
26-08-2024,North,Product D,97,316,1,3.7
19-01-2024,South,Product C,632,18,18,4
26-06-2024,East,Product C,645,-35,18,3.5
27-07-2024,West,Product A,-26,157,18,3
10-05-2024,South,Product B,438,221,13,3.4
18-08-2024,South,Product C,930,58,1,2.2
01-04-2024,South,Product B,599,31,14,3.9
31-01-2024,North,Product D,674,239,18,1.8
27-12-2024,North,Product C,788,434,9,4.8
05-09-2024,South,Product B,119,476,2,3
03-05-2024,East,Product D,536,-23,10,3.8
15-05-2024,East,Product B,753,467,3,3.1
29-09-2024,East,Product D,677,120,14,4.3
20-12-2024,West,Product D,861,357,6,1.8
09-04-2024,North,Product C,865,444,12,2.5
06-08-2024,East,Product C,45,121,9,4.9
13-04-2024,North,Product B,543,266,17,1.9
27-10-2024,South,Product B,-59,208,10,1.7
06-04-2024,North,Product B,385,72,9,1.6
11-11-2024,West,Product D,370,51,15,4.3
21-07-2024,East,Product B,105,152,7,1.6
21-01-2024,South,Product C,-82,14,18,3.3
16-07-2024,West,Product D,411,97,13,4.7
21-04-2024,South,Product A,389,-38,13,2.8
28-05-2024,South,Product B,607,444,8,4.4
30-08-2024,West,Product A,298,403,19,1.9
01-07-2024,South,Product C,132,NULL,17,2.9
10-10-2024,West,Product A,627,62,12,2.6
02-12-2024,East,Product D,388,249,18,3
03-12-2024,South,Product D,772,21,8,4.8
28-10-2024,West,Product D,358,71,9,3.3
26-10-2024,North,Product D,978,221,6,4.6
29-03-2024,South,Product A,487,273,1,2.5
09-08-2024,West,Product C,253,-27,4,2.8
04-09-2024,North,Product C,277,200,17,2.2
25-06-2024,South,Product D,-94,460,8,3.7
27-04-2024,West,Product B,286,167,7,3.6
22-06-2024,West,Product B,495,384,2,3.1
06-08-2024,East,Product A,653,461,3,4.5
05-08-2024,South,Product D,913,323,9,2.7
14-11-2024,North,Product A,768,141,18,1.4
17-03-2024,East,Product A,394,474,1,2.7
28-03-2024,East,Product C,531,-4,16,3.7
18-03-2024,West,Product A,401,354,19,1.3
19-07-2024,East,Product D,502,439,13,2
04-03-2024,West,Product B,295,117,19,1.7
04-01-2024,East,Product B,328,368,7,2.7
23-03-2024,West,Product C,651,421,17,3
11-07-2024,West,Product C,508,-11,5,1.8
06-01-2024,West,Product A,910,486,14,1.6
11-07-2024,West,Product B,379,219,19,3.6
04-08-2024,East,Product C,392,402,17,1.9
12-12-2024,North,Product D,76,493,9,3.7
22-01-2024,West,Product A,122,-30,8,1.5
24-05-2024,South,Product A,655,454,4,2.8
11-10-2024,North,Product D,596,348,11,2.5
24-05-2024,North,Product A,325,472,6,2.7
02-01-2024,South,Product D,949,163,16,2.1
14-10-2024,South,Product A,721,7,9,3.8
24-12-2024,West,Product C,751,251,4,1.8
12-08-2024,South,Product B,184,322,16,4
01-08-2024,East,Product B,130,36,2,3.3
14-06-2024,East,Product D,181,22,19,4.9
20-05-2024,West,Product D,131,-42,15,2
12-11-2024,West,Product D,-6,476,12,1.3
04-03-2024,East,Product D,644,441,17,4.8
28-11-2024,East,Product C,556,93,17,3.3
30-07-2024,South,Product A,565,424,4,1.5
15-10-2024,West,Product A,390,35,4,4
07-04-2024,South,Product B,187,245,10,3.4
14-06-2024,West,Product C,474,302,4,1.8
05-05-2024,South,Product C,74,462,3,3.3
05-06-2024,East,Product C,-58,168,7,1.1
06-09-2024,South,Product D,431,13,6,4.8
01-03-2024,West,Product C,-63,183,6,4.4
01-02-2024,North,Product B,231,65,14,3
30-09-2024,South,Product A,955,450,3,1.5
27-10-2024,East,Product A,906,412,13,2
21-01-2024,West,Product B,243,83,4,3
12-01-2024,South,Product B,171,311,5,3.8
31-08-2024,North,Product D,-76,71,7,5
12-04-2024,South,Product C,770,81,14,3.2
02-10-2024,West,Product C,246,292,12,1.9
07-01-2024,East,Product B,781,193,10,3.1
12-12-2024,West,Product B,76,-27,13,1.8
09-05-2024,East,Product B,296,491,12,3.1
25-10-2024,North,Product C,154,251,9,4.2
06-04-2024,North,Product A,322,409,5,1.5
03-10-2024,East,Product B,699,-12,10,1.1
11-10-2024,North,Product B,443,63,17,2.3
14-10-2024,West,Product B,421,265,12,1.9
21-06-2024,North,Product A,913,471,6,4.4
